date,sentiment_financial,oil_relevance_financial,news_count_financial,positive_prob_financial,neutral_prob_financial,negative_prob_financial
2015-02-12,-0.11919098161160946,1.5,2,0.059475166723132133,0.7618587017059326,0.1786661483347416
2015-02-16,-0.07232992351055145,1.0,1,0.13033804297447205,0.6669939160346985,0.2026679664850235
2015-02-19,-0.8232603892683983,1.0,1,0.07465104013681412,0.02743755653500557,0.8979114294052124
2015-02-20,-0.3771711029112339,2.5,2,0.16600711271166801,0.290814695879817,0.5431782156229019
2015-02-24,-0.9186260541900992,2.0,1,0.011942342855036259,0.05748923867940903,0.9305683970451355
2015-02-28,0.00924152322113514,2.0,1,0.033142298460006714,0.9429569244384766,0.023900775238871574
2015-03-04,-0.2967654219828546,2.0,2,0.3171288617886603,0.06897689867764711,0.6138942837715149
2015-03-08,-0.9474734384566545,3.0,1,0.009084789082407951,0.03435702994465828,0.9565582275390625
2015-03-10,0.8419845085591078,2.0,1,0.8563460111618042,0.12929239869117737,0.014361502602696419
2015-03-13,0.04558855853974819,2.0,1,0.07118131220340729,0.9032259583473206,0.025592753663659096
2015-03-16,-0.5911503816023469,2.5,2,0.020906186662614346,0.36703719291836023,0.6120565682649612
2015-03-20,-0.7716230731457472,2.0,2,0.06645265407860279,0.09547154977917671,0.83807572722435
2015-03-26,0.1950604673475027,2.0,1,0.20999598503112793,0.775068461894989,0.014935517683625221
2015-03-30,-0.5017359554767609,2.0,1,0.236984521150589,0.024294961243867874,0.7387204766273499
2015-04-02,-0.9453585688024759,2.0,1,0.013858979567885399,0.026923440396785736,0.9592175483703613
2015-04-03,-0.8205042900517583,1.5,2,0.026926117949187756,0.12564346380531788,0.847430408000946
2015-04-05,-0.49206914007663727,1.0,1,0.22533242404460907,0.0572659894824028,0.7174015641212463
2015-04-08,0.05612543597817421,1.5,2,0.4987165369093418,0.05869237519800663,0.4425911009311676
2015-04-14,-0.9629418468102813,3.0,1,0.01014713291078806,0.01676391437649727,0.9730889797210693
2015-04-17,0.12552375346422195,2.0,1,0.14214006066322327,0.8412436246871948,0.016616307199001312
2015-04-19,-0.7313792482018471,2.0,1,0.06274070590734482,0.14313942193984985,0.7941199541091919
2015-04-22,-0.880758810788393,2.0,1,0.03798128291964531,0.04327867925167084,0.9187400937080383
2015-04-23,-0.947839021217078,2.0,1,0.0075622801668941975,0.03703639656305313,0.9554013013839722
2015-04-24,-0.8658530227839947,2.0,1,0.052874911576509476,0.028397155925631523,0.9187279343605042
2015-04-28,-0.8394034989178181,2.0,1,0.04801375791430473,0.06456901133060455,0.8874172568321228
2015-05-05,0.5910194907337427,2.0,1,0.6079259514808655,0.3751675486564636,0.016906460747122765
2015-05-07,0.8066198825836182,2.0,1,0.8858696222305298,0.034880660474300385,0.07924973964691162
2015-05-08,-0.4660660936497152,1.0,2,0.027210628148168325,0.47951261792331934,0.4932767217978835
2015-05-10,-0.01742137223482132,2.0,2,0.458985835313797,0.0646069087088108,0.4764072075486183
2015-05-11,-0.8272693008184433,2.0,1,0.024179771542549133,0.12437117844820023,0.8514490723609924
2015-05-12,0.240833911113441,2.0,2,0.25876712054014206,0.7232996821403503,0.01793320942670107
2015-05-13,0.2540031671524048,1.0,1,0.5957777500152588,0.062447674572467804,0.341774582862854
2015-05-15,-0.9280620096251369,2.0,1,0.014100742526352406,0.043736524879932404,0.9421627521514893
2015-05-17,-0.7156362058594823,1.0,1,0.01281206589192152,0.2587396204471588,0.7284482717514038
2015-05-20,-0.016754407435655594,2.0,1,0.045850399881601334,0.891544759273529,0.06260480731725693
2015-05-21,-0.016754407435655594,2.0,1,0.045850399881601334,0.891544759273529,0.06260480731725693
2015-05-28,-0.41324593126773834,1.5,2,0.07925313897430897,0.4282477358356118,0.4924990702420473
2015-06-01,0.16651585698127747,2.0,1,0.4511674642562866,0.2641809582710266,0.28465160727500916
2015-06-04,-0.110317662358284,1.0,2,0.16097389161586761,0.5677345395088196,0.2712915539741516
2015-06-05,-0.43702490876118344,1.6666666666666667,3,0.05406202127536138,0.45485109090805054,0.4910869300365448
2015-06-09,-0.8175735399127007,1.0,1,0.04289007931947708,0.0966462641954422,0.8604636192321777
2015-06-14,-0.9474699199199677,1.5,2,0.011591404676437378,0.029347251169383526,0.959061324596405
2015-06-17,-0.0786940511316061,1.0,1,0.02246975339949131,0.8763664960861206,0.10116380453109741
2015-06-18,0.17733740620315075,1.0,1,0.18684197962284088,0.8036534786224365,0.009504573419690132
2015-06-23,-0.20453089475631714,1.0,1,0.36926108598709106,0.0569470040500164,0.5737919807434082
2015-06-29,-0.7776428697009882,1.3333333333333333,3,0.02529143914580345,0.17177426318327585,0.8029343088467916
2015-06-30,-0.2591815907508135,1.0,1,0.022633729502558708,0.6955509185791016,0.2818153202533722
2015-07-03,-0.8145888205617666,3.0,1,0.025746488943696022,0.13391822576522827,0.8403353095054626
2015-07-14,0.6982562458142638,2.0,1,0.7124817967414856,0.2732926905155182,0.014225550927221775
2015-07-15,0.14853372424840927,1.0,1,0.1978764533996582,0.7527807950973511,0.04934272915124893
2015-07-16,0.08866259828209877,2.0,1,0.12126793712377548,0.8461267352104187,0.03260533884167671
2015-07-21,-0.9589376170188189,2.0,1,0.01071891002357006,0.01962466910481453,0.9696565270423889
2015-07-22,-0.7649739440530539,1.0,1,0.021650010719895363,0.19172610342502594,0.7866239547729492
2015-07-28,0.6061538010835648,2.0,1,0.7230840921401978,0.15998558700084686,0.116930291056633
2015-08-03,-0.9412377718836069,2.0,1,0.01439807377755642,0.02996603213250637,0.9556358456611633
2015-08-12,0.17215418815612793,2.0,1,0.24066749215126038,0.6908192038536072,0.06851330399513245
2015-08-17,0.12464549764990807,2.0,1,0.15049831569194794,0.8236488103866577,0.02585281804203987
2015-08-18,0.12755641341209412,2.0,1,0.48473066091537476,0.15809506177902222,0.35717424750328064
2015-08-20,0.11377415060997009,2.0,1,0.1583777219057083,0.7970187664031982,0.04460357129573822
2015-08-21,0.0274819303303957,2.0,1,0.05697523429989815,0.913531482219696,0.02949330396950245
2015-08-24,-0.8905535507947206,2.0,1,0.02035592310130596,0.06873458623886108,0.9109094738960266
2015-08-26,-0.23173803510144353,2.0,2,0.07721960172057152,0.6138227432966232,0.30895763682201505
2015-09-01,-0.8191802017390728,2.0,1,0.023679543286561966,0.13346070051193237,0.8428597450256348
2015-09-02,-0.8995219506323338,1.0,1,0.015647705644369125,0.06918264925479889,0.9151696562767029
2015-09-03,-0.4288140032440424,2.0,2,0.02473656740039587,0.5217128619551659,0.45355057064443827
2015-09-04,-0.4232242554426193,2.0,1,0.0455828458070755,0.48561006784439087,0.4688071012496948
2015-09-08,-0.914205513894558,1.0,1,0.020808257162570953,0.044178031384944916,0.9350137710571289
2015-09-09,-0.8633347190916538,1.0,1,0.056456681340932846,0.023751918226480484,0.9197914004325867
2015-09-22,-0.22278993390500546,2.0,2,0.3466038126498461,0.08400245197117329,0.5693937465548515
2015-09-29,-0.8855407824739814,2.0,2,0.013460964895784855,0.08753729611635208,0.8990017473697662
2015-09-30,0.09646921791136265,1.5,2,0.17848775535821915,0.7394937574863434,0.0820185374468565
2015-10-06,-0.6749915219843388,1.5,2,0.12969746813178062,0.06561349425464869,0.8046889901161194
2015-10-14,-0.3475131141021848,1.5,2,0.12959764152765274,0.3932916047051549,0.4771107556298375
2015-10-16,0.1341925524175167,2.0,1,0.14528928697109222,0.8436139822006226,0.011096734553575516
2015-10-20,-0.8617748022079468,2.0,1,0.05758011341094971,0.02306491695344448,0.9193549156188965
2015-10-23,-0.9615829787217081,1.0,1,0.007468084339052439,0.023480810225009918,0.9690510630607605
2015-10-30,-0.9099809117615223,2.0,1,0.02716795727610588,0.035683128982782364,0.9371488690376282
2015-11-09,0.8576650014147162,1.0,1,0.8671030402183533,0.12345895916223526,0.009438038803637028
2015-11-12,-0.9599464405328035,3.0,1,0.01016242615878582,0.019728688523173332,0.9701088666915894
2015-11-13,-0.0845557302236557,2.0,1,0.11179815232753754,0.6918479800224304,0.19635388255119324
2015-11-16,0.06949309352785349,2.0,1,0.07999509572982788,0.9095028638839722,0.010502002201974392
2015-11-17,0.018765056505799294,2.0,1,0.04365804046392441,0.9314489960670471,0.024892983958125114
2015-11-19,0.28414605744183064,1.5,2,0.3047887533903122,0.6745685636997223,0.02064269594848156
2015-11-22,-0.9283604677766562,1.0,1,0.011928552761673927,0.04778250306844711,0.9402890205383301
2015-11-23,-0.713837243616581,2.0,1,0.04314591735601425,0.19987094402313232,0.7569831609725952
2015-11-24,-0.8890517875552177,2.0,1,0.027600951492786407,0.055746324360370636,0.9166527390480042
2015-11-29,-0.8740568347275257,2.0,1,0.018137019127607346,0.08966921269893646,0.8921938538551331
2015-12-01,-0.04845385253429413,2.0,1,0.085103839635849,0.7813385128974915,0.13355769217014313
2015-12-02,0.32360826805233955,1.5,2,0.47184261307120323,0.37992300279438496,0.14823434501886368
2015-12-03,0.8907154370099306,2.0,1,0.9047090411186218,0.08129735291004181,0.013993604108691216
2015-12-05,-0.9076042650267482,2.0,1,0.013949883170425892,0.0644960105419159,0.9215541481971741
2015-12-12,0.4211241127923131,1.0,1,0.43438220024108887,0.5523597598075867,0.013258087448775768
2015-12-14,-0.23363983631134033,1.0,1,0.3472597599029541,0.07184074819087982,0.5808995962142944
2015-12-17,-0.8887085951864719,1.0,1,0.04966365918517113,0.01196409109979868,0.9383722543716431
2015-12-18,0.29826997965574265,2.0,1,0.3495614528656006,0.5991470813751221,0.05129147320985794
2015-12-23,-0.8940792344510555,2.0,1,0.034155819565057755,0.037609100341796875,0.9282350540161133
2015-12-24,0.09038013964891434,1.0,1,0.11137643456459045,0.8676272630691528,0.020996294915676117
2016-01-03,0.06906139850616455,1.0,1,0.5095111727714539,0.05003899708390236,0.4404497742652893
2016-01-06,0.19012141693383455,2.0,1,0.20053866505622864,0.7890440225601196,0.010417248122394085
2016-01-07,0.24151882529258728,2.0,1,0.5986124277114868,0.04429396241903305,0.35709360241889954
2016-01-12,-0.8912560008466244,1.0,1,0.027981553226709366,0.052780840545892715,0.9192375540733337
2016-01-14,-0.6073399186134338,3.0,1,0.17630577087402344,0.040048472583293915,0.7836456894874573
2016-01-17,0.7244315012358129,2.0,2,0.7423854172229767,0.2396606970578432,0.017953915987163782
2016-01-19,-0.9292385303415358,1.5,2,0.01821100478991866,0.03433944936841726,0.9474495351314545
2016-01-20,-0.45479656507571536,1.6666666666666667,3,0.11124956887215376,0.32270428476234275,0.5660461339478692
2016-01-21,-0.015098914504051208,2.0,1,0.08722932636737823,0.8104423880577087,0.10232824087142944
2016-01-22,-0.30107260184983414,2.0,3,0.23951243609189987,0.2199025352795919,0.540585037941734
2016-01-25,0.15891393832862377,2.0,1,0.19000498950481415,0.7789039611816406,0.031091051176190376
2016-01-26,0.05510578025132418,1.0,1,0.0700899213552475,0.9149259328842163,0.01498414110392332
2016-02-02,-0.90079799387604,2.0,1,0.012725322507321835,0.07375136017799377,0.9135233163833618
2016-02-03,-0.8969640340656042,2.0,1,0.01830391027033329,0.06642814725637436,0.9152679443359375
2016-02-04,-0.8059033267199993,2.0,1,0.05173109844326973,0.09063451737165451,0.857634425163269
2016-02-05,0.14382021315395832,2.0,1,0.1565452516078949,0.8307297229766846,0.012725038453936577
2016-02-14,0.8360374867916107,2.0,1,0.8998233079910278,0.03639087826013565,0.06378582119941711
2016-02-15,0.05934929149225354,2.0,2,0.48473596945405006,0.0898774154484272,0.4253866779617965
2016-02-19,-0.047051846981048584,2.0,1,0.04820776730775833,0.856532633304596,0.09525961428880692
2016-02-20,0.7338536316528916,2.0,1,0.7450624108314514,0.24372880160808563,0.01120877917855978
2016-02-21,-0.9101178254932165,2.0,1,0.024096230044960976,0.04168973118066788,0.9342140555381775
2016-02-22,-0.14017558842897415,1.0,1,0.09731984883546829,0.6651847958564758,0.23749543726444244
2016-02-24,0.8426465317606926,2.0,1,0.9054190516471863,0.031808480620384216,0.06277251988649368
2016-02-25,-0.6720699910074472,2.0,2,0.05374995432794094,0.22043010592460632,0.7258199453353882
2016-02-26,-0.6145569607615471,2.0,1,0.06300187855958939,0.2594393193721771,0.6775588393211365
2016-02-27,-0.9320000093430281,2.0,1,0.012789042666554451,0.04242182895541191,0.9447890520095825
2016-03-03,-0.5549051240086555,1.5,2,0.025908373296260834,0.39327817782759666,0.5808134973049164
2016-03-04,-0.725411482155323,1.0,1,0.06199633330106735,0.15059587359428406,0.7874078154563904
2016-03-06,0.01719146966934204,2.0,1,0.14901845157146454,0.7191545963287354,0.1318269819021225
2016-03-17,0.4028284251689911,1.0,1,0.4708636999130249,0.4611009955406189,0.06803527474403381
2016-03-24,-0.26276711374521255,1.0,1,0.0467369481921196,0.64375901222229,0.30950406193733215
2016-03-25,0.046162595972418785,2.0,1,0.06650262326002121,0.9131574034690857,0.020340027287602425
2016-03-29,-0.5143267419189215,2.0,2,0.20315603353083134,0.07936118356883526,0.7174827754497528
2016-03-31,0.8892344795167446,2.0,1,0.9262614250183105,0.036711685359478,0.03702694550156593
2016-04-03,-0.1804330050945282,2.0,1,0.04818381369113922,0.7231993675231934,0.22861681878566742
2016-04-05,0.029864411801099777,2.0,1,0.07799261808395386,0.8738791346549988,0.04812820628285408
2016-04-12,0.16511106491088867,2.0,1,0.21303172409534454,0.7390475273132324,0.04792065918445587
2016-04-19,0.5885892836377025,1.0,3,0.6198537064095339,0.34888187299172085,0.031264422771831356
2016-04-21,-0.6411920767277479,2.0,1,0.024920465424656868,0.30896705389022827,0.6661125421524048
2016-04-22,0.05781775712966919,2.0,1,0.11059325188398361,0.8366312384605408,0.05277549475431442
2016-04-25,0.5734236873686314,2.0,2,0.5894156843423843,0.39459235966205597,0.015991996973752975
2016-04-29,0.2028949921950698,1.0,1,0.21165049076080322,0.7795940637588501,0.008755498565733433
2016-05-02,-0.3818837543949485,1.5,2,0.07310051284730434,0.4719152059406042,0.4549842672422528
2016-05-04,-0.3770065074786544,2.0,2,0.28622002247720957,0.05055343545973301,0.663226529955864
2016-05-05,-0.9144388074055314,2.0,1,0.01333621796220541,0.05888881906867027,0.9277750253677368
2016-05-11,0.04412657767534256,2.0,1,0.07435165345668793,0.8954232335090637,0.030225075781345367
2016-05-13,-0.8931067730300128,2.5,2,0.03186656581237912,0.043160129338502884,0.924973338842392
2016-05-17,-0.32097309455275536,2.0,1,0.05817139521241188,0.562684178352356,0.37914448976516724
2016-05-18,-0.8648078441619873,2.0,1,0.03406262397766113,0.06706689298152924,0.8988704681396484
2016-05-19,0.5184624958783388,2.0,1,0.5267724394798279,0.4649176597595215,0.008309943601489067
2016-05-31,-0.7623130269348621,2.0,1,0.052818696945905685,0.13204951584339142,0.8151317238807678
2016-06-01,0.010891566053032875,2.0,1,0.04026244580745697,0.9303666353225708,0.029370879754424095
2016-06-02,-0.7204325497150421,1.0,1,0.1069769561290741,0.06561347097158432,0.8274095058441162
2016-06-03,0.6422744793817401,2.0,1,0.6534602642059326,0.3353540003299713,0.011185784824192524
2016-06-05,0.8102235114201903,2.0,1,0.822672426700592,0.16487862169742584,0.012448915280401707
2016-06-06,0.1191098727285862,2.0,1,0.13257896900177002,0.8539519309997559,0.013469096273183823
2016-06-08,-0.7746359370648861,2.0,1,0.02445504441857338,0.17645397782325745,0.7990909814834595
2016-06-10,0.0705792959779501,1.6666666666666667,3,0.3861462107549111,0.298286867638429,0.315566914776961
2016-06-12,0.891930578276515,2.0,1,0.9182158708572388,0.05549892410635948,0.026285292580723763
2016-06-20,0.052312941290438175,2.0,1,0.06569380313158035,0.9209253787994385,0.013380861841142178
2016-06-22,-0.02389746531844139,1.0,1,0.021824203431606293,0.9324541091918945,0.045721668750047684
2016-06-23,0.14934340491890907,1.0,1,0.2097800225019455,0.729783296585083,0.06043661758303642
2016-06-24,0.05762463063001633,1.0,1,0.07147320359945297,0.9146782159805298,0.013848572969436646
2016-06-28,0.032326944172382355,2.0,1,0.07233786582946777,0.887651264667511,0.04001092165708542
2016-07-02,-0.9618374658748507,2.0,1,0.009016458876430988,0.020129648968577385,0.9708539247512817
2016-07-05,-0.8790863156318665,2.0,1,0.027983427047729492,0.06494675576686859,0.907069742679596
2016-07-10,0.05355054698884487,2.0,1,0.07179058343172073,0.9099693298339844,0.018240036442875862
2016-07-20,0.9002986885607243,3.0,1,0.9333357810974121,0.03362712636590004,0.03303709253668785
2016-07-21,0.0687500648200512,1.0,1,0.09835837036371231,0.8720332980155945,0.029608305543661118
2016-07-22,-0.829096332192421,2.0,1,0.04400549829006195,0.08289263397455215,0.8731018304824829
2016-07-26,-0.8099169358611107,2.0,1,0.019977189600467682,0.15012866258621216,0.8298941254615784
2016-07-27,-0.3460894883610308,2.5,2,0.14802670339122415,0.3578571081161499,0.49411619175225496
2016-08-02,-0.07382171973586082,2.0,1,0.040284473448991776,0.8456092476844788,0.1141061931848526
2016-08-03,0.19186287838965654,2.0,1,0.20132407546043396,0.7892147898674011,0.009461197070777416
2016-08-08,-0.291603647172451,2.0,2,0.13905634731054306,0.43028365075588226,0.4306599944829941
2016-08-10,-0.9371708258986473,3.0,1,0.018159426748752594,0.026510275900363922,0.9553302526473999
2016-08-11,-0.8219202756881714,2.0,1,0.04930734634399414,0.07946506142616272,0.8712276220321655
2016-08-12,-0.41650915890932083,1.5,2,0.07043711561709642,0.44261658750474453,0.48694627452641726
2016-08-18,-0.32915211096405983,2.0,1,0.03554340824484825,0.5997610092163086,0.3646955192089081
2016-08-19,-0.38319095224142075,1.0,1,0.12444821745157242,0.3679126799106598,0.5076391696929932
2016-08-23,-0.8806912284344435,2.0,1,0.019731583073735237,0.0798456072807312,0.9004228115081787
2016-08-25,-0.00020221993327140808,1.5,2,0.032580092549324036,0.9346376061439514,0.032782312482595444
2016-08-27,0.1188044399023056,2.0,1,0.170522078871727,0.7777602672576904,0.05171763896942139
2016-08-29,-0.6949439272284508,2.0,1,0.07277045398950577,0.1595151275396347,0.7677143812179565
2016-08-31,0.0527683375403285,2.0,1,0.0680219903588295,0.9167243242263794,0.015253652818500996
2016-09-02,0.7367311045527458,2.0,1,0.8467820882797241,0.04316693916916847,0.1100509837269783
2016-09-06,0.29144997615367174,1.0,1,0.3030696213245392,0.6853107810020447,0.011619645170867443
2016-09-08,0.7639443818479776,1.0,1,0.7796828150749207,0.20457878708839417,0.015738433226943016
2016-09-09,-0.8852426335215569,2.0,1,0.04890245944261551,0.01695248670876026,0.9341450929641724
2016-09-12,-0.9370675999671221,2.0,1,0.012597648426890373,0.037737105041742325,0.9496652483940125
2016-09-21,-0.8229578919708729,2.0,1,0.045853178948163986,0.08533572405576706,0.8688110709190369
2016-10-04,0.002089599147439003,2.0,1,0.029483070597052574,0.943123459815979,0.02739347144961357
2016-10-07,-0.1702590510249138,2.0,1,0.07086407393217087,0.6880128383636475,0.24112312495708466
2016-10-11,-0.9469257835298777,2.0,1,0.008408820256590843,0.03625659644603729,0.9553346037864685
2016-10-13,0.7379073626361787,2.0,1,0.7456936240196228,0.24652008712291718,0.007786261383444071
2016-10-14,-0.283657968044281,1.0,1,0.2005302906036377,0.3152815103530884,0.4841882586479187
2016-10-18,0.8040719330310822,2.0,1,0.8196991086006165,0.16467371582984924,0.015627175569534302
2016-10-27,-0.9469138719141483,1.0,1,0.01962461695075035,0.013836984522640705,0.9665384888648987
2016-10-28,0.7971656322479248,1.0,1,0.8781052827835083,0.040955085307359695,0.0809396505355835
2016-10-31,0.06152672879397869,2.0,1,0.07195091247558594,0.917624831199646,0.010424183681607246
2016-11-09,0.1911284327507019,1.0,1,0.45726093649864197,0.27660655975341797,0.26613250374794006
2016-11-11,-0.42152336426079273,2.5,2,0.05047297291457653,0.47753074020147324,0.47199633717536926
2016-11-15,-0.051310934126377106,2.0,1,0.04812822490930557,0.8524326086044312,0.09943915903568268
2016-11-16,-0.06162294000387192,2.0,1,0.040076278150081635,0.8582245111465454,0.10169921815395355
2016-11-22,0.031417928636074066,2.5,2,0.14690544456243515,0.7376070618629456,0.11548751592636108
2016-11-29,0.027469025924801826,3.0,1,0.05110902711749077,0.9252509474754333,0.023640001192688942
2016-11-30,0.9019951447844505,2.0,1,0.9363049864768982,0.02938522771000862,0.03430984169244766
2016-12-05,0.1935866721905768,2.0,2,0.21576844528317451,0.7620498239994049,0.022181773092597723
2016-12-06,0.10921253636479378,1.0,1,0.11923541873693466,0.8707417249679565,0.010022882372140884
2016-12-09,0.09417205303907394,2.0,1,0.10567404329776764,0.8828239440917969,0.011501990258693695
2016-12-10,0.5181399434804916,2.0,1,0.5475213527679443,0.42309725284576416,0.029381409287452698
2016-12-13,0.06678349524736404,1.0,1,0.0831800326704979,0.9004234671592712,0.01639653742313385
2016-12-14,-0.7395248860120773,2.0,1,0.03252376616001129,0.19542758166790009,0.7720486521720886
2016-12-20,-0.24438339099287987,2.0,1,0.03252721205353737,0.6905621886253357,0.27691060304641724
2016-12-25,-0.8456937819719315,2.0,1,0.02241097390651703,0.10948431491851807,0.8681047558784485
2017-01-03,-0.6996158086694777,2.0,2,0.04576012259349227,0.20886397454887629,0.74537593126297
2017-01-04,0.21973608061671257,2.0,1,0.23922458291053772,0.7412869334220886,0.01948850229382515
2017-01-06,0.08427675627171993,1.0,1,0.09389353543519974,0.896489679813385,0.009616779163479805
2017-01-09,0.8895733077079058,2.0,1,0.9132778644561768,0.06301761418581009,0.02370455674827099
2017-01-10,0.18124908208847046,2.0,1,0.42425304651260376,0.3327430188655853,0.2430039644241333
2017-01-17,0.3292065626010299,1.0,1,0.3413662016391754,0.6464741826057434,0.012159639038145542
2017-01-18,-0.7175470655784011,1.0,1,0.012877040542662144,0.25669893622398376,0.7304241061210632
2017-01-24,0.01620347984135151,2.0,1,0.03770365193486214,0.9407961368560791,0.021500172093510628
2017-01-26,0.8366034608334303,3.0,1,0.8671199083328247,0.10236365348100662,0.030516447499394417
2017-01-27,0.927740229293704,2.0,1,0.9474099278450012,0.03292043134570122,0.019669698551297188
2017-02-02,0.03414528630673885,2.0,1,0.04972580075263977,0.9346936345100403,0.015580514445900917
2017-02-06,0.9166749715805054,2.0,1,0.945068895816803,0.026537233963608742,0.028393924236297607
2017-02-07,-0.4054114669561386,2.0,1,0.20051933825016022,0.19354984164237976,0.6059308052062988
2017-02-09,0.9029896128922701,2.0,1,0.9300190210342407,0.042951494455337524,0.027029408141970634
2017-02-10,0.09776124358177185,1.5,2,0.5344068706035614,0.028947467915713787,0.43664562702178955
2017-02-12,0.8163155689835548,2.0,1,0.8277772068977356,0.16076122224330902,0.011461637914180756
2017-02-15,-0.9635114381089807,1.0,1,0.008737771771848202,0.0190130528062582,0.9722492098808289
2017-02-17,0.09128182008862495,2.0,1,0.11358697712421417,0.8641078472137451,0.022305157035589218
2017-02-20,0.275283508002758,3.0,1,0.3181638717651367,0.63895583152771,0.04288036376237869
2017-02-21,-0.42715052468702197,2.0,2,0.047164243180304766,0.47852096147835255,0.47431476786732674
2017-02-22,-0.7453995421528816,2.0,1,0.11506115645170212,0.024478118866682053,0.8604606986045837
2017-02-28,0.03799077763687819,1.5,4,0.294785927166231,0.4484188873320818,0.2567951495293528
2017-03-01,-0.8014036836102605,1.0,2,0.059197443537414074,0.08020137436687946,0.8606011271476746
2017-03-09,0.0880750771611929,2.0,1,0.10060117393732071,0.8868727087974548,0.012526096776127815
2017-03-10,-0.12357110654314359,1.6666666666666667,3,0.30742952848474187,0.2615698178609212,0.43100063502788544
2017-03-13,0.5356290694326162,1.5,2,0.5683979541063309,0.39883322454988956,0.03276888467371464
2017-03-14,-0.9075661040842533,1.0,1,0.022251930087804794,0.04793001711368561,0.9298180341720581
2017-03-16,0.4555169213563204,2.0,2,0.524097129702568,0.4073226936161518,0.06858020834624767
2017-03-21,-0.8255310505628586,2.0,1,0.03602434694766998,0.10242033004760742,0.8615553975105286
2017-03-24,-0.38105109333992004,2.0,2,0.03246235195547342,0.5540242046117783,0.41351344529539347
2017-03-27,-0.4463157542049885,1.0,1,0.04661436006426811,0.46045544743537903,0.4929301142692566
2017-03-29,0.08742555789649487,2.0,1,0.09657444804906845,0.8942767381668091,0.009148890152573586
2017-03-30,0.022361397743225098,2.0,1,0.036733683198690414,0.9488939642906189,0.014372285455465317
2017-04-04,-0.020743652246892452,1.5,2,0.43730754498392344,0.10464129224419594,0.4580511972308159
2017-04-06,-0.9464724957942963,1.0,1,0.013105541467666626,0.02731647528707981,0.9595780372619629
2017-04-07,0.1756157949566841,1.5,2,0.4717036485671997,0.23220853507518768,0.2960878536105156
2017-04-18,0.1251171324402094,1.0,1,0.1335536688566208,0.8580097556114197,0.0084365364164114
2017-04-24,-0.46377882547676563,1.5,2,0.04500085860490799,0.4462194303050637,0.5087796840816736
2017-04-28,0.02901437133550644,2.0,1,0.049597665667533875,0.9298190474510193,0.020583294332027435
2017-05-08,0.21333030238747597,2.0,1,0.23154766857624054,0.7502349615097046,0.018217366188764572
2017-05-11,0.06504974095150828,2.0,2,0.0995352752506733,0.8659791648387909,0.03448553429916501
2017-05-16,-0.8486675792373717,2.0,2,0.0425406820140779,0.06625103950500488,0.8912082612514496
2017-05-17,-0.19725510478019714,2.0,1,0.26068228483200073,0.2813803553581238,0.4579373896121979
2017-05-18,0.8931672666221857,1.0,1,0.9038184285163879,0.0855303406715393,0.010651161894202232
2017-05-19,-0.5901047922670841,2.0,1,0.043078865855932236,0.3237375319004059,0.6331836581230164
2017-05-20,0.14365971647202969,1.0,1,0.15870247781276703,0.8262547850608826,0.015042761340737343
2017-05-22,-0.9324417067691684,1.0,1,0.011416022665798664,0.04472627863287926,0.943857729434967
2017-05-24,-0.35798859829083085,2.0,2,0.0662393756210804,0.5095326565206051,0.42422797391191125
2017-05-31,-0.8671665228903294,2.0,1,0.03154176101088524,0.06974998861551285,0.8987082839012146
2017-06-04,0.6754505075514317,2.0,1,0.7044190168380737,0.2666124403476715,0.028968509286642075
2017-06-06,0.03597017377614975,1.0,1,0.06946499645709991,0.8970401287078857,0.033494822680950165
2017-06-08,0.32237293012440205,2.0,1,0.33222541213035583,0.657922089099884,0.009852482005953789
2017-06-14,0.5193587746471167,1.0,2,0.5774176567792892,0.3645234704017639,0.058058882132172585
2017-06-15,-0.41065360605716705,2.0,1,0.020864471793174744,0.5476173758506775,0.4315180778503418
2017-06-20,0.08711441699415445,1.0,2,0.09975985810160637,0.8875946700572968,0.012645441107451916
2017-06-21,-0.9409905569627881,1.5,2,0.016191373579204082,0.0266267117112875,0.9571819305419922
2017-06-25,-0.8887871876358986,2.0,1,0.014420770108699799,0.08237125724554062,0.9032079577445984
2017-06-29,-0.3736361265182495,1.0,1,0.2764322757720947,0.07349926233291626,0.6500684022903442
2017-07-03,0.48352122120559216,2.0,1,0.5018990635871887,0.47972315549850464,0.018377842381596565
2017-07-05,0.12781194131821394,2.0,1,0.13821467757225037,0.8513826131820679,0.010402736254036427
2017-07-06,0.525652576237917,2.0,1,0.5831108093261719,0.35943084955215454,0.05745823308825493
2017-07-07,0.07695015892386436,1.0,1,0.08799895644187927,0.9009522795677185,0.011048797518014908
2017-07-09,0.06242926884442568,2.0,2,0.4406936280429363,0.18104200065135956,0.37826435919851065
2017-07-10,-0.9436166724190116,2.0,1,0.012558476068079472,0.031266335397958755,0.9561751484870911
2017-07-11,-0.8526826240122318,1.0,1,0.032328393310308456,0.08266052603721619,0.8850110173225403
2017-07-13,-0.4199137785471976,1.5,2,0.07156715169548988,0.43695193342864513,0.49148093024268746
2017-07-18,-0.8721410427242517,2.0,1,0.016193589195609093,0.0954718142747879,0.8883346319198608
2017-07-20,0.5045530647039413,2.0,1,0.5256857872009277,0.4531814754009247,0.02113272249698639
2017-07-26,-0.032777994871139526,1.0,1,0.21868988871574402,0.5298422574996948,0.25146788358688354
