date,sentiment_supply,oil_relevance_supply,news_count_supply,positive_prob_supply,neutral_prob_supply,negative_prob_supply
2018-09-14,0.12352660112082958,1.0,1,0.1418498158454895,0.8398269414901733,0.01832321472465992
2018-09-17,0.8951377486810088,3.0,1,0.9072309136390686,0.08067595958709717,0.012093164958059788
2018-09-18,0.058962494134902954,1.0,1,0.07115920633077621,0.9166440963745117,0.01219671219587326
2018-09-23,-0.5834338515996933,3.0,1,0.1799284964799881,0.05670914798974991,0.7633623480796814
2018-09-26,-0.28223394975066185,1.6666666666666667,3,0.1297478855897983,0.45827028900384903,0.4119818353404601
2018-09-29,-0.028498198837041855,1.0,1,0.049398262053728104,0.8727052807807922,0.07789646089076996
2018-10-05,0.08511760784313083,1.5,2,0.39178401604294777,0.301549568772316,0.30666640819981694
2018-10-08,-0.43765556812286377,2.0,2,0.04549427516758442,0.4713559141382575,0.4831498432904482
2018-10-10,-0.3461226982374986,1.6666666666666667,3,0.13967367882529894,0.37452997515598935,0.48579637706279755
2018-10-11,0.058075505308806896,2.0,1,0.06925685703754425,0.9195618033409119,0.011181351728737354
2018-10-17,-0.8596417298540473,2.0,1,0.0144347557798028,0.11148875951766968,0.8740764856338501
2018-10-18,0.30375357810407877,1.0,1,0.3159473240375519,0.6718589663505554,0.01219374593347311
2018-10-23,-0.04373064264655113,1.0,1,0.028214070945978165,0.8998412489891052,0.0719447135925293
2018-10-29,-0.9158716574311256,2.0,1,0.029307983815670013,0.025512391701340675,0.9451796412467957
2018-10-30,-0.9629489202052355,3.0,1,0.009373066946864128,0.018304914236068726,0.9723219871520996
2018-10-31,0.3754222746938467,2.5,2,0.5040794387459755,0.3672633711248636,0.1286571640521288
2018-11-04,-0.4363595023751259,2.0,1,0.03957759588956833,0.48448529839515686,0.4759370982646942
2018-11-05,0.05192130757495761,1.5,2,0.08572654612362385,0.8804682493209839,0.03380523854866624
2018-11-08,-0.13019324466586113,2.0,1,0.027679134160280228,0.8144485354423523,0.15787237882614136
2018-11-09,-0.1671913042664528,2.0,1,0.025072626769542694,0.7826634645462036,0.19226393103599548
2018-11-11,0.06576983537524939,2.0,2,0.11368657276034355,0.8383966386318207,0.047916737385094166
2018-11-26,-0.14600653341040015,2.0,2,0.36004127794876695,0.13391088321805,0.5060478113591671
2018-11-27,-0.17859277874231339,3.0,1,0.03312266618013382,0.7551618218421936,0.2117154449224472
2018-11-28,0.8847491033375263,1.0,1,0.9197026491165161,0.04534377157688141,0.03495354577898979
2018-11-30,-0.22058114409446716,2.0,1,0.35746172070503235,0.06449534744024277,0.5780428647994995
2018-12-02,-0.2793279457837343,2.0,1,0.023530764505267143,0.673610508441925,0.30285871028900146
2018-12-03,0.03757347911596298,3.0,1,0.05696580931544304,0.9236418604850769,0.019392330199480057
2018-12-05,0.9117054603993893,3.0,1,0.9378857612609863,0.03593385964632034,0.02618030086159706
2018-12-06,0.15864579053595662,2.0,2,0.17284724861383438,0.8129513263702393,0.01420145807787776
2018-12-07,0.9224843252450228,1.0,1,0.9507570266723633,0.020970351994037628,0.028272701427340508
2018-12-13,0.7892411462962627,1.0,1,0.8132309317588806,0.1627793163061142,0.023989785462617874
2018-12-21,-0.9346890477463603,3.0,1,0.012434598989784718,0.04044177755713463,0.947123646736145
2018-12-23,-0.8661699928343296,1.0,1,0.02523624524474144,0.08335743099451065,0.891406238079071
2018-12-25,0.9199942592531443,1.0,1,0.9365552067756653,0.04688384011387825,0.01656094752252102
2018-12-28,-0.9442612417042255,1.0,1,0.017112385481595993,0.021513953804969788,0.9613736271858215
2019-01-03,-0.5216391645371914,1.0,1,0.03892809525132179,0.4005047082901001,0.5605672597885132
2019-01-04,0.9169139740988612,2.0,1,0.9290534257888794,0.0588071271777153,0.012139451690018177
2019-01-07,0.6943835616111755,1.5,2,0.7144902646541595,0.26540307700634,0.02010670304298401
2019-01-13,-0.9447579989209771,1.0,1,0.010434566996991634,0.03437279909849167,0.9551925659179688
2019-01-16,0.626525741070509,1.0,1,0.6396913528442383,0.3471429646015167,0.013165611773729324
2019-01-18,0.5974818039685488,1.5,2,0.6219534426927567,0.3535749614238739,0.024471638724207878
2019-01-23,-0.9272210644558072,2.0,1,0.013743634335696697,0.04529174417257309,0.9409646987915039
2019-01-29,-0.927768524736166,2.0,1,0.019744638353586197,0.03274213895201683,0.9475131630897522
2019-01-30,-0.8570454567670822,2.0,1,0.03981073200702667,0.06333303451538086,0.8968561887741089
2019-01-31,-0.7888064021244645,1.5,2,0.01743087824434042,0.1763318106532097,0.8062372803688049
2019-02-01,-0.28066626749932766,2.0,1,0.02868514694273472,0.6619634628295898,0.3093514144420624
2019-02-04,-0.05358352139592171,2.0,1,0.03664250299334526,0.8731314539909363,0.09022602438926697
2019-02-08,-0.8603920787572861,3.0,1,0.03668929636478424,0.06622933596372604,0.8970813751220703
2019-02-10,-0.3020219951868057,2.0,1,0.1307929903268814,0.4363920986652374,0.43281498551368713
2019-02-22,0.6664502397179604,3.0,1,0.7614032030105591,0.14364387094974518,0.09495296329259872
2019-02-25,0.2940272092819214,2.0,1,0.38209986686706543,0.5298275351524353,0.08807265758514404
2019-02-26,0.42592156026512384,1.0,1,0.4390208125114441,0.5478799939155579,0.013099252246320248
2019-03-10,0.8139142920263112,1.0,1,0.8203596472740173,0.17319504916667938,0.006445355247706175
2019-03-11,0.45060295006260276,1.0,2,0.46530172042548656,0.51999955996871,0.014698770362883806
2019-03-13,-0.12243776582181454,2.0,1,0.02786114253103733,0.8218399286270142,0.15029890835285187
2019-03-14,0.5580910900607705,3.0,1,0.5674381256103516,0.423214852809906,0.009347035549581051
2019-03-17,0.629689171910286,3.0,1,0.8023431897163391,0.02500278316438198,0.17265401780605316
2019-03-19,0.22242933232337236,3.0,1,0.23582729697227478,0.7507747411727905,0.013397964648902416
2019-03-25,-0.8616897761821747,2.0,1,0.019626706838607788,0.09905687719583511,0.8813164830207825
2019-03-28,0.28026866912841797,3.0,1,0.36336180567741394,0.5535450577735901,0.08309313654899597
2019-04-04,-0.8229782897979021,3.0,1,0.024683265015482903,0.12765520811080933,0.847661554813385
2019-04-08,0.14816626720130444,2.0,2,0.4024291168898344,0.34330808371305466,0.25426284968852997
2019-04-10,0.42482760874554515,1.0,2,0.4446345753967762,0.5355584397912025,0.01980696665123105
2019-04-11,-0.9547243742272258,2.0,1,0.007808503694832325,0.029658639803528786,0.9625328779220581
2019-04-12,0.07615410909056664,2.0,1,0.08611127734184265,0.9039315581321716,0.009957168251276016
2019-04-16,0.7222699150443077,1.0,1,0.7722712755203247,0.1777273565530777,0.050001360476017
2019-04-22,-0.2855120003223419,1.0,1,0.04737463593482971,0.619738757610321,0.33288663625717163
2019-04-23,0.3442589519545436,1.0,1,0.3559842109680176,0.6322906017303467,0.011725259013473988
2019-04-24,0.11576545145362616,2.0,1,0.12984690070152283,0.8560715913772583,0.014081449247896671
2019-04-26,0.1382027187695106,2.0,3,0.18233287086089453,0.7735370000203451,0.044130152091383934
2019-04-29,-0.2603931352496147,2.0,1,0.10341567546129227,0.5327755212783813,0.363808810710907
2019-04-30,-0.23486218601465225,3.0,1,0.04623457044363022,0.6726686954498291,0.28109675645828247
2019-05-03,0.6207942236214876,1.0,1,0.6378219723701477,0.3451502323150635,0.017027748748660088
2019-05-05,-0.9257773496210575,2.0,1,0.02960320934653282,0.015016217716038227,0.9553805589675903
2019-05-13,-0.27409937465563416,2.0,2,0.12092594802379608,0.4840487390756607,0.39502532267943025
2019-05-14,0.07696024794131517,2.0,1,0.09175734221935272,0.893445611000061,0.014797094278037548
2019-05-17,-0.4715004884637892,1.5,2,0.0245477887801826,0.4794039595872164,0.4960482772439718
2019-05-20,0.14878366887569427,2.0,1,0.18743276596069336,0.7739181518554688,0.038649097084999084
2019-05-22,-0.5633871741592884,2.0,1,0.017815571278333664,0.40098169445991516,0.5812027454376221
2019-05-28,0.06714597344398499,1.0,1,0.08150063455104828,0.9041447639465332,0.014354661107063293
2019-05-30,-0.9466095771640539,1.0,1,0.016752997413277626,0.01988442800939083,0.9633625745773315
2019-06-02,0.1761731170117855,1.0,1,0.1883910447359085,0.7993910312652588,0.012217927724123001
2019-06-05,0.76982481777668,3.0,1,0.8681824207305908,0.03345993906259537,0.09835760295391083
2019-06-06,0.88034881465137,2.0,1,0.8995331525802612,0.08128251135349274,0.019184337928891182
2019-06-13,-0.10842828080058098,2.0,1,0.049853432923555374,0.7918648719787598,0.15828171372413635
2019-06-16,0.49370303750038147,2.0,1,0.646946132183075,0.19981081783771515,0.15324309468269348
2019-06-18,-0.7747601009905338,1.0,1,0.0307328961789608,0.16377414762973785,0.8054929971694946
2019-06-28,0.23217328917235136,3.0,1,0.24046924710273743,0.7512348294258118,0.008295957930386066
2019-06-30,0.8172100111842155,2.0,1,0.8926247358322144,0.03196050971746445,0.07541472464799881
2019-07-05,-0.6592387147247791,3.0,1,0.05976627394556999,0.22122879326343536,0.7190049886703491
2019-07-08,-0.05043107084929943,2.0,2,0.3735268358141184,0.20251532271504402,0.4239579066634178
2019-07-15,-0.949125874787569,2.0,1,0.01133723184466362,0.028199685737490654,0.9604631066322327
2019-07-17,-0.6324917427264154,2.0,2,0.05167407775297761,0.26416008546948433,0.684165820479393
2019-07-19,-0.6828938610851765,2.0,1,0.05254877731204033,0.21200861036777496,0.7354426383972168
2019-07-25,0.8468667082488537,3.0,1,0.8897384405136108,0.06738980114459991,0.042871732264757156
2019-08-13,0.06771169602870941,1.0,1,0.0797392800450325,0.908233106136322,0.01202758401632309
2019-08-14,-0.42733871191740036,2.0,2,0.06628056336194277,0.440100166015327,0.49361927527934313
2019-08-16,-0.630674459040165,2.0,1,0.05210443586111069,0.26511669158935547,0.6827788949012756
2019-08-19,-0.8542209379374981,1.0,1,0.01900707557797432,0.10776490718126297,0.8732280135154724
2019-08-20,-0.03133612312376499,1.5,2,0.31260094977915287,0.3434620201587677,0.34393707290291786
2019-08-22,-0.033604834228754044,1.0,1,0.05080961063504219,0.8647759556770325,0.08441444486379623
2019-08-23,-0.48196811228990555,1.0,1,0.09484671801328659,0.3283384144306183,0.5768148303031921
2019-09-04,-0.06032220833003521,2.5,2,0.2483584675937891,0.44296082854270935,0.3086806759238243
2019-09-06,0.10709745902568102,2.0,1,0.11942018568515778,0.8682570457458496,0.012322726659476757
2019-09-09,0.10775690851733088,3.0,2,0.12045548483729362,0.8668459355831146,0.01269857631996274
2019-09-12,-0.15555785596370697,2.0,1,0.12610794603824615,0.5922262668609619,0.2816658020019531
2019-09-14,-0.9026359487324953,1.0,1,0.016348225995898247,0.06466755270957947,0.9189841747283936
2019-09-16,-0.7110856095328927,1.4,5,0.08800525274127721,0.11290386393666267,0.7990908622741699
2019-09-17,-0.2294416967779398,2.3333333333333335,3,0.03662321778635184,0.6973118185997009,0.26606491456429165
2019-09-20,0.06732029281556606,3.0,1,0.08350394666194916,0.9003124237060547,0.016183653846383095
2019-09-25,0.18203450739383698,2.5,2,0.476414754986763,0.2292049527168274,0.294380247592926
2019-09-26,0.6450237846001983,2.0,1,0.6543644666671753,0.33629488945007324,0.009340682066977024
2019-10-02,-0.04127960652112961,3.0,1,0.028358563780784607,0.902003288269043,0.06963817030191422
2019-10-03,-0.8597563933581114,2.0,1,0.0225802231580019,0.09508315473794937,0.8823366165161133
2019-10-09,-0.964332708157599,2.0,1,0.006971350871026516,0.021724626421928406,0.9713040590286255
2019-10-10,0.10870026890188456,2.0,1,0.11797937005758286,0.8727415204048157,0.0092791011556983
2019-10-13,-0.030707192917664845,2.0,3,0.3367053618033727,0.29588207726677257,0.36741255472103757
2019-10-15,-0.3671708932767312,1.6666666666666667,3,0.04958225321024656,0.533664645627141,0.41675314648697775
2019-10-16,-0.8315871823579073,2.0,1,0.023925138637423515,0.12056249380111694,0.8555123209953308
2019-10-25,-0.7501761578023434,2.0,1,0.016780350357294083,0.21626311540603638,0.7669565081596375
2019-10-28,-0.09473278932273388,1.5,2,0.34927083645015955,0.20672551542520523,0.44400362577289343
2019-10-29,-0.8132503647357225,1.0,1,0.018572209402918816,0.1496051549911499,0.8318225741386414
2019-11-04,-0.007525414228439331,1.0,1,0.03438963741064072,0.9236952662467957,0.04191505163908005
2019-11-08,-0.020499255508184433,3.0,1,0.04076037183403969,0.8979800343513489,0.06125962734222412
2019-11-11,0.09619726799428463,1.0,1,0.10533253848552704,0.8855322599411011,0.009135270491242409
2019-12-02,0.26764359325170517,2.0,1,0.2801859974861145,0.7072715759277344,0.012542404234409332
2019-12-05,-0.03987354040145874,1.0,1,0.036732010543346405,0.886662483215332,0.07660555094480515
2019-12-10,-0.8870892748236656,1.0,1,0.03728572279214859,0.038339242339134216,0.9243749976158142
2019-12-11,-0.8595956936478615,2.0,1,0.03121563047170639,0.07797303795814514,0.8908113241195679
2019-12-16,-0.8176873177289963,1.0,1,0.016776874661445618,0.1487589329481125,0.8344641923904419
2019-12-20,-0.9652899438515306,1.0,1,0.007859892211854458,0.01899026334285736,0.973149836063385
2019-12-24,0.39063373766839504,2.0,2,0.4542653411626816,0.48210306465625763,0.06363160349428654
2019-12-26,0.8653815239667892,1.0,1,0.8997011184692383,0.06597933918237686,0.034319594502449036
2019-12-30,0.3514406429603696,1.3333333333333333,3,0.5390281826257706,0.2733842966457208,0.18758753966540098
2019-12-31,-0.8776158380011717,1.6666666666666667,3,0.024054677536090214,0.07427483052015305,0.901670515537262
2020-01-03,-0.9146238341927528,1.0,1,0.017399810254573822,0.05057649314403534,0.9320236444473267
2020-01-08,-0.4068637313321233,2.0,2,0.04229054506868124,0.5085551515221596,0.4491542764008045
2020-01-09,0.2888327846303582,3.0,1,0.2980114221572876,0.6928099393844604,0.009178637526929379
2020-01-10,-0.7133289501070976,2.0,1,0.03268105536699295,0.22130893170833588,0.7460100054740906
2020-01-12,-0.8582354541867971,2.0,1,0.020685577765107155,0.10039330273866653,0.8789210319519043
2020-01-13,-0.6141184233129025,2.0,1,0.060382161289453506,0.26511722803115845,0.674500584602356
2020-01-14,0.9109145924448967,2.0,1,0.9406872987747192,0.029540035873651505,0.02977270632982254
2020-01-19,-0.9603142105042934,1.0,1,0.009219471365213394,0.021246882155537605,0.9695336818695068
2020-01-28,-0.9426293456926942,1.0,1,0.01115905400365591,0.03505254536867142,0.9537883996963501
2020-02-02,0.925290210172534,2.0,1,0.9457814693450928,0.03372729942202568,0.020491259172558784
2020-02-07,-0.008937492966651917,2.0,1,0.1466158628463745,0.6978307962417603,0.15555335581302643
2020-02-11,-0.8045694995671511,2.0,1,0.02987871877849102,0.13567306101322174,0.8344482183456421
2020-02-12,-0.7609808370471001,2.0,1,0.10745245963335037,0.024114273488521576,0.8684332966804504
2020-02-14,-0.9417974660173059,2.0,1,0.007123558782041073,0.04395545646548271,0.9489210247993469
2020-02-24,0.5396298766136169,3.0,1,0.5612731575965881,0.4170834720134735,0.02164328098297119
2020-03-04,-0.7196002677083015,2.0,1,0.025414399802684784,0.22957095503807068,0.7450146675109863
2020-03-05,-0.035230930894613266,2.0,1,0.053540077060461044,0.857688844203949,0.08877100795507431
2020-03-06,-0.6723054889589548,2.0,1,0.02252558432519436,0.28264331817626953,0.6948310732841492
2020-03-08,-0.9547016052529216,2.0,1,0.012306866236031055,0.020684663206338882,0.9670084714889526
2020-03-09,-0.8939288333058357,1.5,2,0.016949526965618134,0.07217212859541178,0.9108783602714539
2020-03-10,0.755062885582447,2.0,1,0.8438079357147217,0.06744690984487534,0.08874505013227463
2020-03-11,-0.6712687704712152,1.0,1,0.02772008441388607,0.27329108119010925,0.6989888548851013
2020-03-12,0.025236433371901512,3.0,2,0.08141012117266655,0.8624161779880524,0.05617368780076504
2020-03-16,0.04169229045510292,2.0,1,0.1012643352150917,0.8391636610031128,0.059572044759988785
2020-03-17,-0.765025220811367,2.0,1,0.03309211879968643,0.16879050433635712,0.7981173396110535
2020-03-18,-0.9148251814767718,1.5,2,0.01514821220189333,0.05487839691340923,0.9299733936786652
2020-03-19,0.18800856219604611,2.5,2,0.480872580781579,0.22626346722245216,0.2928640185855329
2020-03-20,0.39425699412822723,2.0,1,0.5580496788024902,0.27815765142440796,0.163792684674263
2020-03-24,0.2385563850402832,2.0,1,0.5939618945121765,0.05063261836767197,0.3554055094718933
2020-03-31,-0.15531103825196624,1.5,2,0.3194894273765385,0.2057100646197796,0.47480046562850475
2020-04-01,-0.8053992111235857,3.0,1,0.029933957383036613,0.13473284244537354,0.8353331685066223
2020-04-02,-0.012449178223808607,2.0,3,0.33767562607924145,0.31219956278800964,0.35012480430305004
2020-04-03,-0.5562626561149955,2.0,2,0.0934740761294961,0.2567891627550125,0.6497367322444916
2020-04-05,0.26662797247990966,2.5,2,0.4638538844883442,0.33892014995217323,0.19722591200843453
2020-04-09,0.09151757135987282,2.5,2,0.2820522002875805,0.5274132341146469,0.19053462892770767
2020-04-12,-0.05018158350139856,2.5,2,0.43973906990140676,0.07034029811620712,0.48992065340280533
2020-04-16,0.22886171657592058,1.0,1,0.24022914469242096,0.7484034299850464,0.011367428116500378
2020-04-17,0.37553681060671806,1.0,1,0.4159809648990631,0.543574869632721,0.04044415429234505
2020-04-20,-0.6511980180318157,1.6666666666666667,3,0.02578126545995474,0.2972394662598769,0.6769792834917704
2020-04-21,-0.6400833685571948,1.6666666666666667,3,0.021215800506373245,0.3174849972128868,0.6612991690635681
2020-04-23,0.13052167743444443,2.0,1,0.21256597340106964,0.7053897380828857,0.08204429596662521
2020-04-24,-0.8860500268638134,1.0,1,0.011401135474443436,0.09114774316549301,0.8974511623382568
2020-04-27,-0.9251924995332956,2.0,1,0.018152451142668724,0.038502659648656845,0.9433449506759644
2020-04-30,-0.16818201867863536,2.0,2,0.12668167985975742,0.5784545838832855,0.2948636985383928
2020-05-02,0.9301512651145458,3.0,1,0.9472686052322388,0.03561405465006828,0.017117340117692947
2020-05-03,-0.9608759917318821,1.0,1,0.008922871202230453,0.02127828635275364,0.9697988629341125
2020-05-04,0.8641053959727287,1.0,1,0.9160398244857788,0.03202575445175171,0.05193442851305008
2020-05-06,-0.016325056552886963,2.5,2,0.3510025888681412,0.2816697768867016,0.36732764542102814
2020-05-12,-0.8867329563945532,1.0,2,0.0436392817646265,0.025988512206822634,0.9303722381591797
2020-05-16,-0.4162821429781616,2.5,2,0.018884692806750536,0.5459484681487083,0.4351668357849121
2020-05-19,0.2699065438161294,2.0,3,0.5585804587850968,0.1527456392844518,0.28867391496896744
2020-05-22,0.06772852875292301,1.0,1,0.07998292148113251,0.9077627062797546,0.012254392728209496
2020-05-25,-0.9321467885747552,1.0,1,0.00945186521857977,0.04894948750734329,0.941598653793335
2020-05-29,0.253776790574193,2.3333333333333335,3,0.3822145399947961,0.489347701271375,0.12843774942060313
2020-06-09,0.8146577402949333,3.0,1,0.8828827738761902,0.04889226332306862,0.06822503358125687
2020-06-10,-0.9069819711148739,2.0,1,0.026123199611902237,0.04077170416712761,0.9331051707267761
2020-06-12,0.12072428315877914,1.0,1,0.1486658900976181,0.8233924508094788,0.02794160693883896
2020-06-14,0.9134774543344975,3.0,1,0.9241126775741577,0.06525208055973053,0.010635223239660263
2020-06-16,-0.8103683702647686,2.5,2,0.024170655757188797,0.14129032660275698,0.8345390260219574
2020-06-17,-0.8491062605753541,2.0,1,0.010923734866082668,0.12904617190361023,0.8600299954414368
2020-06-19,0.6995812654495239,3.0,1,0.8073563575744629,0.08486846089363098,0.10777509212493896
2020-06-23,-0.014253100380301476,2.0,1,0.025978678837418556,0.9337895512580872,0.04023177921772003
2020-06-24,-0.7971471869386733,2.0,2,0.016698000486940145,0.16945679858326912,0.8138451874256134
2020-06-25,0.19410434551537037,2.0,1,0.20329485833644867,0.7875146865844727,0.0091905128210783
2020-06-29,-0.8043721150606871,2.0,1,0.01715703494846821,0.1613137423992157,0.8215291500091553
2020-06-30,-0.9487296622246504,1.0,1,0.014548512175679207,0.022173257544636726,0.9632781744003296
2020-07-06,-0.9087445624172688,2.0,1,0.03958160802721977,0.012092258781194687,0.9483261704444885
2020-07-07,-0.9153284123167396,1.0,1,0.014110059477388859,0.056451473385095596,0.9294384717941284
2020-07-09,0.5304059889167547,1.0,1,0.5430216789245605,0.444362610578537,0.012615690007805824
2020-07-13,-0.4136802013963461,2.5,2,0.048540571704506874,0.4892386570572853,0.46222077310085297
2020-07-20,0.16747678071260452,2.0,1,0.1799805760383606,0.8075156211853027,0.012503795325756073
2020-07-21,-0.9491182109341025,2.0,1,0.012688384391367435,0.025504976511001587,0.96180659532547
2020-07-23,-0.40165571542456746,2.0,2,0.07647026237100363,0.4454037994146347,0.4781259777955711
2020-07-29,0.45300010591745377,2.0,1,0.49617907404899597,0.460642009973526,0.043178968131542206
2020-08-07,0.6730923503637314,2.0,1,0.7587879300117493,0.15551646053791046,0.08569557964801788
2020-08-10,-0.2565465122461319,2.0,1,0.05036528408527374,0.6427229046821594,0.30691179633140564
2020-08-11,-0.5295026334933937,2.0,2,0.03425774397328496,0.4019818603992462,0.5637603774666786
2020-08-12,0.9081543385982513,2.0,1,0.9320212602615356,0.04411184787750244,0.023866921663284302
2020-08-13,-0.4283611513674259,2.5,2,0.04835145361721516,0.47493587899953127,0.4767126049846411
2020-08-14,0.10259503126144409,1.5,2,0.5032463520765305,0.09610236063599586,0.40065132081508636
2020-08-17,0.08826539479196072,3.0,1,0.108107790350914,0.8720498085021973,0.019842395558953285
2020-08-18,0.2696385011076927,2.0,1,0.27955976128578186,0.7105188965797424,0.009921260178089142
2020-08-24,0.6508428831584752,1.0,1,0.6582350730895996,0.33437272906303406,0.007392189931124449
2020-09-01,0.8641485758125782,3.0,1,0.9157480001449585,0.03265253081917763,0.051599424332380295
2020-09-04,0.8801159504801035,2.0,1,0.8923092484474182,0.0954975038766861,0.01219329796731472
2020-09-08,-0.9446579674258828,1.0,1,0.015071763657033443,0.02519846148788929,0.9597297310829163
2020-09-11,0.01742166094481945,2.0,1,0.040033113211393356,0.9373553991317749,0.022611452266573906
2020-09-12,0.7127301692962646,1.0,1,0.7637171149253845,0.18529583513736725,0.05098694562911987
2020-09-15,-0.9531940091401339,2.0,1,0.013598574325442314,0.019608862698078156,0.9667925834655762
2020-09-16,0.05544616375118494,3.0,1,0.06729678064584732,0.9208526015281677,0.01185061689466238
2020-09-18,0.555897556245327,2.0,1,0.6131626963615417,0.3295721113681793,0.05726514011621475
2020-09-21,-0.8554859142750502,1.0,1,0.023978354409337044,0.0965573713183403,0.8794642686843872
2020-09-22,0.014887697994709015,1.6666666666666667,3,0.34711591495821875,0.32065579295158386,0.33222821696350974
2020-09-23,0.3372937198728323,1.0,1,0.35321539640426636,0.6308629512786865,0.01592167653143406
2020-09-24,0.02837715670466423,1.0,1,0.06701554358005524,0.8943459987640381,0.038638386875391006
2020-09-25,0.5096185216680169,2.0,2,0.6350540667772293,0.23951037973165512,0.1254355451092124
2020-09-26,-0.9107674062252045,2.0,1,0.033275216817855835,0.02268216572701931,0.9440426230430603
2020-09-28,-0.390841081738472,2.0,1,0.23842553794384003,0.13230782747268677,0.629266619682312
2020-09-30,-0.5031170630827546,1.5,4,0.2007260355167091,0.09543086076155305,0.7038430985994637
2020-10-01,-0.813714262098074,2.0,1,0.05524802580475807,0.07578972727060318,0.868962287902832
2020-10-02,-0.4602408707141876,2.0,2,0.21177521347999573,0.11620866786688566,0.6720160841941833
2020-10-05,0.9164721835404634,3.0,1,0.9383103251457214,0.03985147923231125,0.021838141605257988
2020-10-06,0.6547468565404415,3.0,1,0.6755647659301758,0.30361732840538025,0.020817909389734268
2020-10-07,-0.35263479710556567,1.25,4,0.15768882143311203,0.331987586338073,0.5103236185386777
2020-10-08,0.7506303233094513,1.0,1,0.7582264542579651,0.23417747020721436,0.007596130948513746
2020-10-09,-0.7200667285360396,2.0,2,0.031889287289232016,0.2161546852439642,0.7519560158252716
2020-10-12,0.05716343782842159,1.0,1,0.07572803646326065,0.9057073593139648,0.018564598634839058
2020-10-13,0.6981220692396164,2.0,1,0.8318526148796082,0.03441688045859337,0.13373054563999176
2020-10-14,0.3191429050639272,2.0,1,0.3278384208679199,0.6634659767150879,0.008695515803992748
2020-10-16,-0.9523472832515836,2.0,1,0.009607906453311443,0.028436901047825813,0.961955189704895
2020-10-18,0.08546722307801247,1.0,1,0.11940047144889832,0.8466662764549255,0.03393324837088585
2020-10-19,-0.07474049118657906,2.6666666666666665,3,0.21921581495553255,0.48682786524295807,0.2939563061421116
2020-10-20,0.034048911184072495,2.0,3,0.3400996405010422,0.353849637011687,0.3060507293169697
2020-10-22,0.6311707524582744,1.0,1,0.6464349031448364,0.3383009135723114,0.015264150686562061
2020-10-23,0.038669279776513577,2.0,2,0.44181716814637184,0.15503495931625366,0.40314788836985826
2020-10-25,0.008721739053726196,1.0,1,0.35353755950927734,0.3016465902328491,0.34481582045555115
2020-10-26,-0.3888469555725654,2.3333333333333335,3,0.24552187199393907,0.12010929205765326,0.6343688275665045
2020-10-27,-0.9403118891641498,1.0,1,0.008000154979526997,0.04368782043457031,0.9483120441436768
2020-10-28,-0.5477409210676948,1.0,3,0.04675334164251884,0.35875242451826733,0.5944942627102137
2020-10-29,-0.6750668883323669,2.0,1,0.14193320274353027,0.04106663540005684,0.8170000910758972
2020-10-30,-0.60345409065485,1.0,1,0.015692971646785736,0.3651599884033203,0.6191470623016357
2020-11-02,0.16736630909144878,1.5,2,0.22119630128145218,0.724973738193512,0.053829992190003395
2020-11-03,0.008836496621370316,3.0,1,0.049702294170856476,0.9094318747520447,0.04086579754948616
2020-11-08,-0.823022086173296,3.0,1,0.028820376843214035,0.11933711171150208,0.85184246301651
2020-11-09,0.8530987640842795,2.0,1,0.8612256050109863,0.1306474804878235,0.008126840926706791
2020-11-11,-0.06272000120952725,1.0,2,0.4240181311033666,0.0892436970025301,0.48673813231289387
2020-11-12,0.056073231622576714,3.0,1,0.07325294613838196,0.9095673561096191,0.017179714515805244
2020-11-15,0.8814556635916233,2.0,1,0.9186499714851379,0.044155750423669815,0.03719430789351463
2020-11-18,-0.003930211067199707,2.0,2,0.47705047857016325,0.0419688206166029,0.48098068963736296
2020-11-19,-0.4949975134804845,2.0,2,0.03576584439724684,0.43347078561782837,0.5307633578777313
2020-11-21,0.38781038857996464,1.0,1,0.4076339900493622,0.5725423693656921,0.019823601469397545
2020-11-22,0.09941813535988331,1.0,1,0.11768772453069687,0.8640426993370056,0.01826958917081356
2020-11-24,0.09799765050411224,3.0,1,0.19761760532855988,0.7027624249458313,0.09961995482444763
2020-11-25,0.22694615693762898,2.0,1,0.23409132659435272,0.7587635517120361,0.007145169656723738
2020-12-03,0.13487313548102975,2.5,2,0.45537903532385826,0.2241150587797165,0.3205058998428285
2020-12-04,-0.8734855372458696,2.0,1,0.015221325680613518,0.09607182443141937,0.8887068629264832
2020-12-08,0.10710596665740013,2.0,1,0.12914621829986572,0.8488134741783142,0.02204025164246559
2020-12-09,-0.8958068927749991,1.0,1,0.01164646539837122,0.080900177359581,0.9074533581733704
2020-12-10,-0.9433427946642041,1.0,1,0.009993801824748516,0.036669593304395676,0.9533365964889526
2020-12-11,-0.0464046752701203,1.6666666666666667,3,0.30353542044758797,0.34652445713679,0.3499400957177083
2020-12-13,-0.7877357341349125,2.0,1,0.03215685114264488,0.14795057475566864,0.8198925852775574
2020-12-14,-0.8593948101624846,1.0,1,0.011061646975576878,0.11848188191652298,0.8704564571380615
2020-12-16,0.2614203980192542,2.0,2,0.3706618547439575,0.5200966708362103,0.10924145672470331
2020-12-17,-0.2518650218844414,1.0,1,0.02041534334421158,0.7073042392730713,0.27228036522865295
2020-12-21,-0.3860976416617632,1.0,1,0.02237665466964245,0.5691490173339844,0.40847429633140564
2020-12-29,0.9235678371042013,2.0,1,0.943827211856842,0.03591335564851761,0.020259374752640724
