date,sent_demand_7d,news_demand_7d,nonews_demand_7d,sent_supply_7d,news_supply_7d,nonews_supply_7d,sent_geopolitical_7d,news_geopolitical_7d,nonews_geopolitical_7d,sent_financial_7d,news_financial_7d,nonews_financial_7d
2018-05-17,0.007647278679845212,6.0,0,-0.1079937977095442,6.0,0,0.0017862244405680492,11.0,0,0.09115196345373963,6.0,0
2018-05-18,0.22746551652542416,5.0,0,0.07327741467290494,5.0,0,0.14502868490914506,9.0,0,0.22791192370156413,4.0,0
2018-05-19,0.22746551652542416,5.0,0,0.07327741467290494,5.0,0,0.17980177126203978,8.0,0,0.22791192370156413,4.0,0
2018-05-20,0.22746551652542416,5.0,0,0.07327741467290494,5.0,0,0.17980177126203978,8.0,0,0.22791192370156413,4.0,0
2018-05-21,-0.060615066012057184,6.0,0,0.07327741467290494,5.0,0,-0.03748275541389981,8.0,0,-0.060280260629952204,5.0,0
2018-05-22,-0.22604476598401865,3.0,0,0.1233612578362232,2.0,0,-0.3285047343621651,7.0,0,-0.22604476598401899,3.0,0
2018-05-23,-0.42771479208022356,2.0,0,0.4912153827026492,2.0,0,-0.36764295158597327,7.0,0,0.019191317260265017,3.0,0
2018-05-24,-0.9048207299783826,3.0,0,0.000823833048344158,2.0,0,-0.4999958192153523,7.0,0,-0.12935941511144272,4.0,0
2018-05-25,-0.8618453492720922,5.0,0,-0.25808230725427433,3.0,0,-0.5551755729441841,9.0,0,-0.29099320829845987,5.0,0
2018-05-26,-0.8618453492720922,5.0,0,-0.25808230725427433,3.0,0,-0.4538883358343608,10.0,0,-0.29099320829845987,5.0,0
2018-05-27,-0.8618453492720922,5.0,0,-0.25808230725427433,3.0,0,-0.4538883358343608,10.0,0,-0.29099320829845987,5.0,0
2018-05-28,-0.8303396170958877,4.0,0,-0.25808230725427433,3.0,0,-0.3596946402763327,9.0,0,-0.07970533985644608,4.0,0
2018-05-29,-0.8303396170958877,4.0,0,-0.25808230725427433,3.0,0,-0.26784963525521255,8.0,0,-0.07970533985644608,4.0,0
2018-05-30,-0.7946875561028719,5.0,0,-0.8436252288520332,2.0,0,-0.5535226257440324,8.0,0,-0.6959659081573291,4.0,0
2018-05-31,-0.5487238429486752,4.0,0,-0.47045136801898424,2.0,0,-0.4928942644425358,11.0,0,-0.5930537183044687,5.0,0
2018-06-01,-0.43513847049325705,2.0,0,-0.1650081481784582,1.0,0,-0.3160879547164466,11.0,0,-0.09717881731275084,5.0,0
2018-06-02,-0.022289198512832325,3.0,0,-0.1650081481784582,1.0,0,-0.1283725807831312,11.0,0,0.13657842165169595,7.0,0
2018-06-03,-0.06441801181063055,4.0,0,-0.1650081481784582,1.0,0,-0.12218725181495149,13.0,0,0.07110184698055172,8.0,0
2018-06-04,-0.06441801181063055,4.0,0,-0.1650081481784582,1.0,0,-0.12218725181495149,13.0,0,0.07110184698055172,8.0,0
2018-06-05,-0.06441801181063055,4.0,0,-0.48664718028157894,2.0,0,-0.1056691888047175,14.0,0,0.07110184698055172,8.0,0
2018-06-06,0.15009120758622885,4.0,0,-0.27954697236418685,3.0,0,0.07648372350053656,15.0,0,0.3228218509660411,7.0,0
2018-06-07,-0.001316459383815527,4.0,0,-0.47538564788798454,3.0,0,0.004474959387961386,10.0,0,0.15156290680170037,5.0,0
2018-06-08,-0.001316459383815527,4.0,0,-0.47538564788798454,3.0,0,0.029286812732203144,10.0,0,0.06667164154350738,5.0,0
2018-06-09,-0.26955839432775974,3.0,0,-0.47538564788798454,3.0,0,-0.20913423251153693,10.0,0,-0.19038785745700226,3.0,0
2018-06-10,-0.308935365639627,2.0,0,-0.47538564788798454,3.0,0,-0.2314718918253978,8.0,0,-0.1901795603334908,2.0,0
2018-06-11,-0.308935365639627,2.0,0,-0.47538564788798454,3.0,0,-0.2314718918253978,8.0,0,-0.1901795603334908,2.0,0
2018-06-12,0.06928376853466034,3.0,0,-0.1801744032030301,4.0,0,-0.21138661274065576,9.0,0,-0.10100386633227298,4.0,0
2018-06-13,-0.2646255635966857,3.0,0,-0.5140837353343761,4.0,0,-0.24086520049721,11.0,0,-0.214719462906942,7.0,0
2018-06-14,-0.020676258020102978,2.0,0,-0.3948635156266386,3.0,0,-0.11295045693404973,10.0,0,-0.03545122562597225,6.0,0
2018-06-15,0.13835920269290605,4.0,0,0.03049407247453965,4.0,0,-0.05478660760757824,11.0,0,0.1342301725720363,6.0,0
2018-06-16,-0.082937671802938,5.0,0,0.03049407247453965,4.0,0,0.3026898396356652,11.0,0,0.1342301725720363,6.0,0
2018-06-17,-0.082937671802938,5.0,0,0.03049407247453965,4.0,0,0.3026898396356652,11.0,0,0.1342301725720363,6.0,0
2018-06-18,-0.082937671802938,5.0,0,0.16948354127816884,5.0,0,0.35944226124634343,12.0,0,0.1342301725720363,6.0,0
2018-06-19,-0.38582424136499566,4.0,0,0.17509288433939246,4.0,0,0.36392973569532233,11.0,0,0.1417092966536678,5.0,0
2018-06-20,-0.145199085585773,3.0,0,0.29145283252000836,5.0,0,0.4504707182447116,6.0,0,0.4904970712959762,2.0,0
2018-06-21,-0.145199085585773,3.0,0,0.29145283252000836,5.0,0,0.37924343956013523,7.0,0,0.4904970712959762,2.0,0
2018-06-22,-0.10811446281149983,3.0,0,0.1741761122830215,5.0,0,0.3292644090950489,6.0,0,0.25594363082200244,2.0,0
2018-06-23,0.2984882188029587,4.0,0,0.15451239608228226,6.0,0,0.1819820500910282,7.0,0,0.19275477652748396,4.0,0
2018-06-24,0.5072777901465694,5.0,0,0.20928628463298096,8.0,0,0.23217766297360262,9.0,0,0.37578031560406067,5.0,0
2018-06-25,0.5072777901465694,5.0,0,0.1338531520217659,7.0,0,0.16132280603051186,8.0,0,0.37578031560406067,5.0,0
2018-06-26,0.5072777901465694,5.0,0,0.1423702165484431,6.0,0,0.17670728405937555,7.0,0,0.46777878950039514,4.0,0
2018-06-27,0.5072777901465694,5.0,0,0.18258839100599317,5.0,0,0.2135129150003195,9.0,0,0.3544711414724586,6.0,0
2018-06-28,0.5072777901465694,5.0,0,0.08299274928867839,7.0,0,0.1826848569015662,11.0,0,0.18085809635619304,9.0,0
2018-06-29,0.2732083996136983,5.0,0,-0.18471678085625148,7.0,0,0.0020955313617984526,11.0,0,-0.08685143378873683,9.0,0
2018-06-30,0.376624065451324,3.0,0,-0.2498603588901457,6.0,0,-0.0626367003346483,12.0,0,-0.10096789871652938,8.0,0
2018-07-01,-0.1716088019311428,2.0,0,-0.4941990543156858,4.0,0,-0.19908480726492903,10.0,0,-0.3574241066041094,7.0,0
2018-07-02,-0.1107655083760619,3.0,0,-0.4941990543156858,4.0,0,-0.1692522887761394,11.0,0,-0.2959237282474837,8.0,0
2018-07-03,-0.1107655083760619,3.0,0,-0.4941990543156858,4.0,0,-0.1692522887761394,11.0,0,-0.2959237282474837,8.0,0
2018-07-04,-0.1107655083760619,3.0,0,-0.6209175502881402,3.0,0,-0.3017492206611981,9.0,0,-0.3735417096565169,6.0,0
2018-07-05,-0.1107655083760619,3.0,0,-0.9057651562616222,2.0,0,-0.5109625237916287,8.0,0,-0.32685758483906613,3.0,0
2018-07-06,-0.049922214820981,1.0,0,-0.885085029527545,1.0,0,-0.4012884945194755,6.0,0,-0.027063735760748775,2.0,0
2018-07-07,-0.049922214820981,1.0,0,-0.885085029527545,1.0,0,-0.365084513866653,4.0,0,-0.049922214820981,1.0,0
2018-07-08,-0.049922214820981,1.0,0,-0.885085029527545,1.0,0,-0.29198683972936124,5.0,0,-0.049922214820981,1.0,0
2018-07-09,0.0,0.0,1,-0.885085029527545,1.0,0,-0.3726750480321546,4.0,0,0.0,0.0,1
2018-07-10,0.0,0.0,1,-0.885085029527545,1.0,0,-0.3726750480321546,4.0,0,0.0,0.0,1
2018-07-11,0.0,0.0,1,-0.885085029527545,1.0,0,-0.3726750480321546,4.0,0,0.0,0.0,1
2018-07-12,0.0,0.0,1,-0.9392461655661464,1.0,0,-0.23882237397548223,5.0,0,-0.9392461655661464,1.0,0
2018-07-13,0.0,0.0,1,-0.9392461655661464,1.0,0,-0.3657385605232169,7.0,0,-0.9392461655661464,1.0,0
2018-07-14,-0.5617017522454262,1.0,0,-0.7504739589057856,2.0,0,-0.46899596143824357,7.0,0,-0.7504739589057867,2.0,0
2018-07-15,-0.5617017522454262,1.0,0,-0.7504739589057856,2.0,0,-0.6010966761451628,6.0,0,-0.7504739589057867,2.0,0
2018-07-16,-0.5617017522454262,1.0,0,-0.8007775883500772,3.0,0,-0.5018598615036656,7.0,0,-0.7504739589057867,2.0,0
2018-07-17,-0.5617017522454262,1.0,0,-0.8007775883500772,3.0,0,-0.5018598615036656,7.0,0,-0.7504739589057867,2.0,0
2018-07-18,-0.6985427839681506,2.0,0,-0.8094291451852766,4.0,0,-0.5646115920195977,9.0,0,-0.7787772445008162,3.0,0
2018-07-19,-0.3837958921988805,4.0,0,-0.48677645111456486,5.0,0,-0.4584430209826678,10.0,0,-0.3485736524065339,4.0,0
2018-07-20,-0.3837958921988805,4.0,0,-0.2220442188903687,6.0,0,-0.14176865494810045,9.0,0,-0.05220906180329643,5.0,0
2018-07-21,-0.2948429621756077,3.0,0,-0.13712983555160435,5.0,0,0.154859738284722,9.0,0,0.11762183501074681,4.0,0
2018-07-22,-0.2948429621756077,3.0,0,-0.13712983555160435,5.0,0,0.154859738284722,9.0,0,0.11762183501074681,4.0,0
2018-07-23,-0.2948429621756077,3.0,0,0.11762183501074752,4.0,0,0.04804507293738425,9.0,0,0.11762183501074681,4.0,0
2018-07-24,-0.2948429621756077,3.0,0,0.3083294313400987,5.0,0,-0.024524534315181274,13.0,0,0.30832943134009816,5.0,0
2018-07-25,0.2456978913396597,2.0,0,0.6895671803504233,4.0,0,0.13369426163844764,11.0,0,0.6895671803504225,4.0,0
2018-07-26,0.2861775164492428,2.0,0,0.8586684651672847,2.0,0,0.1119597208686173,9.0,0,0.622918450584014,3.0,0
2018-07-27,0.2861775164492428,2.0,0,0.1840722542256123,3.0,0,-0.08404762651771307,12.0,0,0.17318764328956573,4.0,0
2018-07-28,0.2861775164492428,2.0,0,0.36976660074045303,4.0,0,-0.10945042613893748,13.0,0,0.3284972864203153,6.0,0
2018-07-29,0.2861775164492428,2.0,0,0.36976660074045303,4.0,0,-0.10945042613893748,13.0,0,0.3284972864203153,6.0,0
2018-07-30,0.2861775164492428,2.0,0,0.36976660074045303,4.0,0,0.047742653405293795,12.0,0,0.3284972864203153,6.0,0
2018-07-31,0.17972639785148198,4.0,0,-0.17009867293139258,4.0,0,0.06151908903848377,10.0,0,-0.07640166883356891,6.0,0
2018-08-01,-0.0963155004816751,5.0,0,-0.17009867293139258,4.0,0,0.06151908903848377,10.0,0,-0.07640166883356891,6.0,0
2018-08-02,-0.287562008947134,3.0,0,-0.17009867293139258,4.0,0,0.11610872985329476,14.0,0,-0.013054716866463631,6.0,0
2018-08-03,-0.287562008947134,3.0,0,0.0010058465413755324,2.0,0,0.12703226413577792,11.0,0,0.15336294813702475,4.0,0
2018-08-04,-0.287562008947134,3.0,0,-0.7391436006873846,1.0,0,-0.06942384550347927,10.0,0,-0.1671686857007448,2.0,0
2018-08-05,-0.287562008947134,3.0,0,-0.7391436006873846,1.0,0,0.12322206273674963,11.0,0,-0.1671686857007448,2.0,0
2018-08-06,-0.287562008947134,3.0,0,-0.7391436006873846,1.0,0,0.12322206273674963,11.0,0,-0.1671686857007448,2.0,0
2018-08-07,-0.6483992971479893,1.0,0,-0.9485785132274032,1.0,0,0.097169685177505,12.0,0,0.4048062292858958,1.0,0
2018-08-08,0.0,0.0,1,-0.9485785132274032,1.0,0,0.07962193735875188,14.0,0,0.11113126343116124,2.0,0
2018-08-09,0.0,0.0,1,-0.9485785132274032,1.0,0,0.009728214315449207,10.0,0,-0.1825437024235725,1.0,0
2018-08-10,0.0,0.0,1,-0.021249835845082388,2.0,0,0.04107657548350593,13.0,0,0.14452150184661106,3.0,0
2018-08-11,0.0,0.0,1,-0.021249835845082388,2.0,0,-0.06030083439933757,13.0,0,0.14452150184661106,3.0,0
2018-08-12,0.0,0.0,1,-0.021249835845082388,2.0,0,-0.25112214041873815,12.0,0,0.14452150184661106,3.0,0
2018-08-13,0.0,0.0,1,-0.021249835845082388,2.0,0,-0.20201241465595862,13.0,0,0.14452150184661106,3.0,0
2018-08-14,0.0411160979419946,1.0,0,0.3472749656066305,3.0,0,-0.10731033833386999,13.0,0,0.16814938746392696,4.0,0
2018-08-15,0.0411160979419946,1.0,0,0.24522200971841854,4.0,0,-0.12714904565364127,11.0,0,0.24270265425244938,4.0,0
2018-08-16,0.32867789734154934,2.0,0,0.24522200971841854,4.0,0,-0.04539939891546971,12.0,0,0.33608691487461306,5.0,0
2018-08-17,0.30147618365784484,3.0,0,0.025553314636151403,4.0,0,-0.013711303099989946,9.0,0,0.2799584274180231,4.0,0
2018-08-18,0.30147618365784484,3.0,0,0.025553314636151403,4.0,0,0.11642833352088924,9.0,0,0.2341738421469925,5.0,0
2018-08-19,0.30147618365784484,3.0,0,0.025553314636151403,4.0,0,0.11642833352088924,9.0,0,0.2341738421469925,5.0,0
2018-08-20,0.30147618365784484,3.0,0,0.025553314636151403,4.0,0,0.1346513633616268,8.0,0,0.2341738421469925,5.0,0
2018-08-21,0.34512217435985804,3.0,0,0.14409442711621578,2.0,0,0.15124394535087046,6.0,0,0.23886601300910093,4.0,0
2018-08-22,0.34512217435985804,3.0,0,0.2470727562904358,1.0,0,0.15124394535087046,6.0,0,0.30478265136480304,3.0,0
2018-08-23,0.209563413169235,2.0,0,0.2470727562904358,1.0,0,-0.09144174470566213,4.0,0,-0.1792736829568945,3.0,0
2018-08-24,0.1720540700480342,1.0,0,0.0,0.0,1,-0.20427991170436144,3.0,0,-0.39244690258055964,2.0,0
2018-08-25,0.1720540700480342,1.0,0,0.0,0.0,1,-0.3668405671293537,4.0,0,-0.8237326862290506,2.0,0
2018-08-26,0.1720540700480342,1.0,0,0.0,0.0,1,-0.3668405671293537,4.0,0,-0.8237326862290506,2.0,0
2018-08-27,0.1720540700480342,1.0,0,0.0,0.0,1,-0.3562572988836716,7.0,0,-0.8237326862290506,2.0,0
2018-08-28,0.0,0.0,1,0.0,0.0,1,-0.43579479252609116,8.0,0,-0.8237326862290506,2.0,0
2018-08-29,0.0,0.0,1,0.0,0.0,1,-0.5114833440010746,10.0,0,-0.7908754435678326,3.0,0
2018-08-30,0.0,0.0,1,0.0,0.0,1,-0.3356244361338516,13.0,0,-0.4642306494837009,4.0,0
2018-08-31,0.0,0.0,1,0.0,0.0,1,-0.3211960275916176,14.0,0,-0.4642306494837009,4.0,0
2018-09-01,0.2050811424851417,2.0,0,0.3354184925556183,1.0,0,-0.19251853463033008,13.0,0,-0.08191246322045749,4.0,0
2018-09-02,0.2050811424851417,2.0,0,0.3354184925556183,1.0,0,-0.19251853463033008,13.0,0,-0.08191246322045749,4.0,0
2018-09-03,0.08653421327471734,3.0,0,0.3354184925556183,1.0,0,-0.14758871037823457,12.0,0,-0.08191246322045749,4.0,0
2018-09-04,0.08653421327471734,3.0,0,0.3354184925556183,1.0,0,-0.23009552612590292,11.0,0,-0.22171854716725667,5.0,0
2018-09-05,0.08273482540001473,4.0,0,0.3354184925556183,1.0,0,-0.1364262322895229,11.0,0,-0.12202887702733296,7.0,0
2018-09-06,-0.06194287189282475,5.0,0,0.3354184925556183,1.0,0,-0.1425455551749716,9.0,0,-0.2042123819701375,7.0,0
2018-09-07,-0.06194287189282475,5.0,0,0.3354184925556183,1.0,0,-0.25695037430462736,9.0,0,-0.2042123819701375,7.0,0
2018-09-08,-0.15095087668548024,3.0,0,0.0,0.0,1,-0.3827920463712265,10.0,0,-0.38408934014538937,6.0,0
2018-09-09,-0.15095087668548024,3.0,0,0.0,0.0,1,-0.3827920463712265,10.0,0,-0.38408934014538937,6.0,0
2018-09-10,-0.21041995706036684,2.0,0,0.0,0.0,1,-0.4483647459186614,8.0,0,-0.38408934014538937,6.0,0
2018-09-11,-0.21041995706036684,2.0,0,0.0,0.0,1,-0.3644367382861674,9.0,0,-0.24420932742456614,7.0,0
2018-09-12,-0.4959759637713432,1.0,0,-0.1245831549167633,1.0,0,-0.3389090118929744,8.0,0,-0.2031128522939983,4.0,0
2018-09-13,0.0574887469410896,1.0,0,-0.1245831549167633,1.0,0,-0.32874109111726285,7.0,0,-0.08200393058359662,3.0,0
2018-09-14,0.0574887469410896,1.0,0,-0.03611307591199814,2.0,0,-0.160393176227808,10.0,0,-0.08200393058359662,3.0,0
2018-09-15,0.49234508723020554,2.0,0,0.017100149765611073,3.0,0,0.0033351905643939973,13.0,0,0.14167806185368007,6.0,0
2018-09-16,0.49234508723020554,2.0,0,0.017100149765611073,3.0,0,0.0033351905643939973,13.0,0,0.14167806185368007,6.0,0
2018-09-17,0.49234508723020554,2.0,0,0.017100149765611073,3.0,0,0.0033351905643939973,13.0,0,0.14167806185368007,6.0,0
2018-09-18,0.49234508723020554,2.0,0,0.2366095494944605,4.0,0,0.04800484338775275,13.0,0,0.5138895650290778,5.0,0
2018-09-19,0.49234508723020554,2.0,0,0.28249596175737707,4.0,0,0.08471397319808599,13.0,0,0.4001577973055341,6.0,0
2018-09-20,0.9272014275193214,1.0,0,0.28249596175737707,4.0,0,0.07011049771681428,13.0,0,0.5143807631813815,5.0,0
2018-09-21,0.9272014275193214,1.0,0,0.3592089479789142,3.0,0,0.07633366904531916,12.0,0,0.5143807631813815,5.0,0
2018-09-22,0.0,0.0,1,0.4770501214079565,2.0,0,-0.06550624013567963,10.0,0,0.009329463044802014,3.0,0
2018-09-23,0.0,0.0,1,0.4770501214079565,2.0,0,-0.06550624013567963,10.0,0,0.009329463044802014,3.0,0
2018-09-24,-0.5834338515996933,1.0,0,0.12355546373873989,3.0,0,-0.11895971447746785,12.0,0,-0.1388613656163218,4.0,0
2018-09-25,-0.05103018507361415,2.0,0,-0.26223567873239456,2.0,0,-0.03903938478065861,11.0,0,-0.24230243242345773,4.0,0
2018-09-26,0.0145679740235209,3.0,0,-0.5834338515996933,1.0,0,-0.1240351083817788,14.0,0,-0.22060198290273572,4.0,0
2018-09-27,-0.21973417629487813,4.0,0,-0.4328339006751769,4.0,0,-0.27185378954487127,16.0,0,-0.28114881385117785,6.0,0
2018-09-28,-0.21973417629487813,4.0,0,-0.4328339006751769,4.0,0,-0.31369905374012885,13.0,0,-0.13636335870251076,7.0,0
2018-09-29,-0.21973417629487813,4.0,0,-0.4328339006751769,4.0,0,-0.3314014005940408,13.0,0,-0.022462778103848457,7.0,0
2018-09-30,-0.21973417629487813,4.0,0,-0.29805533339579854,5.0,0,-0.2809175336345409,14.0,0,-0.02332498106573322,8.0,0
2018-10-01,-0.09850095119327307,3.0,0,-0.15536607429385113,4.0,0,-0.19601269124541432,13.0,0,0.07762299318398735,8.0,0
2018-10-02,-0.38843816751614213,2.0,0,-0.15536607429385113,4.0,0,-0.3314899257849902,12.0,0,0.01033124513924108,7.0,0
2018-10-03,-0.9226406272500752,1.0,0,-0.15536607429385113,4.0,0,-0.20491840839385986,10.0,0,-0.016755364276468905,6.0,0
2018-10-04,0.0,0.0,1,-0.0284981988370418,1.0,0,-0.12513778917491436,8.0,0,0.10988982906565051,4.0,0
2018-10-05,0.0,0.0,1,-0.0284981988370418,1.0,0,0.022246097835401695,9.0,0,0.15279023302718978,4.0,0
2018-10-06,0.6710393941029906,1.0,0,0.028309704503045166,3.0,0,0.20053616119548678,7.0,0,0.2846231007327633,3.0,0
2018-10-07,0.6710393941029906,1.0,0,0.0851176078431308,2.0,0,0.24634303320199252,6.0,0,0.4411837505176659,2.0,0
2018-10-08,0.6710393941029906,1.0,0,0.0851176078431308,2.0,0,0.27712829946540296,5.0,0,0.759165532886982,1.0,0
2018-10-09,0.6710393941029906,1.0,0,-0.1762689801398658,4.0,0,0.0962470481172204,8.0,0,-0.07701495150104204,3.0,0
2018-10-10,0.6710393941029906,1.0,0,-0.1762689801398658,4.0,0,0.10097290407866237,7.0,0,0.017148372096319708,4.0,0
2018-10-11,0.2992247357033193,3.0,0,-0.23288688617241005,7.0,0,0.16028857044875622,10.0,0,-0.07366939548713486,7.0,0
2018-10-12,0.2992247357033193,3.0,0,-0.16014628830210584,8.0,0,-0.06215267920245728,12.0,0,-0.24894190238167865,7.0,0
2018-10-13,-0.072589922696352,2.0,0,-0.24190092035051805,6.0,0,-0.24545069752881926,11.0,0,-0.24894190238167865,7.0,0
2018-10-14,-0.072589922696352,2.0,0,-0.24190092035051805,6.0,0,-0.24545069752881926,11.0,0,-0.24894190238167865,7.0,0
2018-10-15,-0.072589922696352,2.0,0,-0.24190092035051805,6.0,0,-0.24545069752881926,11.0,0,-0.24894190238167865,7.0,0
2018-10-16,-0.072589922696352,2.0,0,-0.1440235964643452,4.0,0,-0.11817494427992241,8.0,0,-0.2529272428558521,6.0,0
2018-10-17,-0.072589922696352,2.0,0,-0.1440235964643452,4.0,0,-0.2799999260654052,7.0,0,-0.40572799690481726,5.0,0
2018-10-18,-0.8831348232924938,1.0,0,-0.40078311227261953,2.0,0,-0.25701321524878346,8.0,0,-0.380035298979945,5.0,0
2018-10-19,-0.8831348232924938,1.0,0,-0.2779440758749836,2.0,0,0.003915503202006204,7.0,0,-0.34312156023871604,6.0,0
2018-10-20,-0.8831348232924938,1.0,0,-0.2779440758749836,2.0,0,0.003915503202006204,7.0,0,-0.34312156023871604,6.0,0
2018-10-21,-0.8831348232924938,1.0,0,-0.2779440758749836,2.0,0,0.003915503202006204,7.0,0,-0.34312156023871604,6.0,0
2018-10-22,-0.5291276704519987,2.0,0,-0.2779440758749836,2.0,0,-0.055763170402497064,8.0,0,-0.3011212995819129,7.0,0
2018-10-23,-0.642126206929485,4.0,0,-0.2779440758749836,2.0,0,-0.055763170402497064,8.0,0,-0.09178280018063086,6.0,0
2018-10-24,-0.642126206929485,4.0,0,-0.19987293146550608,3.0,0,-0.13097831674385818,9.0,0,-0.09178280018063086,6.0,0
2018-10-25,-0.20222746580839157,4.0,0,0.13001146772876454,2.0,0,-0.10510063904803248,5.0,0,-0.0031518980395053853,3.0,0
2018-10-26,-0.20222746580839157,4.0,0,-0.0437306426465511,1.0,0,-0.1964064259082079,3.0,0,-0.1751205176115036,1.0,0
2018-10-27,-0.20222746580839157,4.0,0,-0.0437306426465511,1.0,0,-0.1964064259082079,3.0,0,-0.1751205176115036,1.0,0
2018-10-28,-0.20222746580839157,4.0,0,-0.0437306426465511,1.0,0,-0.1964064259082079,3.0,0,-0.1751205176115036,1.0,0
2018-10-29,-0.21578093990683556,3.0,0,-0.0437306426465511,1.0,0,-0.12162600364536048,3.0,0,0.0,0.0,1
2018-10-30,-0.23965512868016958,2.0,0,-0.4798011500388376,2.0,0,-0.32018741709180176,4.0,0,-0.9158716574311256,1.0,0
2018-10-31,-0.23965512868016958,2.0,0,-0.9394102888181799,2.0,0,-0.2653339277021587,5.0,0,-0.939410288818181,2.0,0
2018-11-01,-0.5257987268269062,2.0,0,-0.5011327676475044,4.0,0,-0.2447270576376468,8.0,0,-0.5011326906581722,4.0,0
2018-11-02,-0.5257987268269062,2.0,0,-0.5011327676475044,4.0,0,-0.2984139532471697,11.0,0,-0.5011326906581722,4.0,0
2018-11-03,-0.5257987268269062,2.0,0,-0.5011327676475044,4.0,0,-0.25325567342547906,14.0,0,-0.5837331870570781,5.0,0
2018-11-04,-0.5257987268269062,2.0,0,-0.5011327676475044,4.0,0,-0.25325567342547906,14.0,0,-0.5837331870570781,5.0,0
2018-11-05,-0.5257987268269062,2.0,0,-0.48493945132940974,5.0,0,-0.33418571535083985,14.0,0,-0.5542584501206876,6.0,0
2018-11-06,-0.1357257962226867,1.0,0,-0.2429912100778889,6.0,0,-0.1641010188161292,17.0,0,-0.36823028754442955,8.0,0
2018-11-07,-0.1357257962226867,1.0,0,-0.003005306702106673,5.0,0,-0.21800748811155143,17.0,0,-0.219550629379228,7.0,0
2018-11-08,0.0,0.0,1,-0.19221909740008336,3.0,0,-0.20783271463329178,14.0,0,-0.41787500772625236,5.0,0
2018-11-09,-0.0084584346041083,2.0,0,-0.17154381315534262,4.0,0,-0.2310799272187675,14.0,0,-0.4451152274850758,7.0,0
2018-11-10,-0.0084584346041083,2.0,0,-0.17045568593312016,5.0,0,-0.25436776554367196,12.0,0,-0.2790293844882401,7.0,0
2018-11-11,-0.0683755944482982,3.0,0,-0.17045568593312016,5.0,0,-0.25436776554367196,12.0,0,-0.2790293844882401,7.0,0
2018-11-12,-0.0683755944482982,3.0,0,-0.044923351495526356,6.0,0,-0.21786890933031422,14.0,0,-0.15349705005064634,8.0,0
2018-11-13,-0.0683755944482982,3.0,0,-0.07720490451902101,4.0,0,-0.10942240095593862,11.0,0,-0.20941911855091686,5.0,0
2018-11-14,-0.0683755944482982,3.0,0,-0.07720490451902101,4.0,0,-0.18707361356872654,10.0,0,-0.20941911855091686,5.0,0
2018-11-15,-0.021996231749653834,5.0,0,-0.07720490451902101,4.0,0,-0.27148456189833164,13.0,0,-0.26391736080404393,7.0,0
2018-11-16,-0.028765130322426603,3.0,0,-0.050710734445600966,3.0,0,-0.19525251203837493,10.0,0,-0.1762778521515432,5.0,0
2018-11-17,-0.028765130322426603,3.0,0,0.0657698353752493,2.0,0,-0.20226781398135546,9.0,0,-0.1808211260940884,4.0,0
2018-11-18,0.0707624936476349,2.0,0,0.0657698353752493,2.0,0,-0.3381556559509287,10.0,0,-0.1808211260940884,4.0,0
2018-11-19,0.0707624936476349,2.0,0,0.0,0.0,1,-0.4491890931036323,8.0,0,-0.4274120875634253,2.0,0
2018-11-20,0.0707624936476349,2.0,0,0.0,0.0,1,-0.742152334516868,9.0,0,-0.4274120875634253,2.0,0
2018-11-21,0.0707624936476349,2.0,0,0.0,0.0,1,-0.6264791421126574,9.0,0,-0.3878010076005016,3.0,0
2018-11-22,0.0,0.0,1,0.0,0.0,1,-0.7177271049469709,6.0,0,-0.348189927637577,1.0,0
2018-11-23,0.0,0.0,1,0.0,0.0,1,-0.5999641301265607,8.0,0,-0.6516098300926392,2.0,0
2018-11-24,0.0,0.0,1,0.0,0.0,1,-0.5999641301265607,8.0,0,-0.6516098300926392,2.0,0
2018-11-25,0.0,0.0,1,0.0,0.0,1,-0.5436155513860286,7.0,0,-0.6516098300926392,2.0,0
2018-11-26,0.0,0.0,1,0.0,0.0,1,-0.4863860515179112,6.0,0,-0.6516098300926392,2.0,0
2018-11-27,0.673670656979084,1.0,0,-0.1460065334104001,2.0,0,-0.34551252610981453,6.0,0,-0.4830753978652262,4.0,0
2018-11-28,0.673670656979084,1.0,0,-0.16229965607635594,3.0,0,-0.3709832685999571,7.0,0,-0.4265430149001382,4.0,0
2018-11-29,0.7792098801583052,2.0,0,0.18671659706160482,4.0,0,-0.2211581408046185,9.0,0,-0.0987199853407221,5.0,0
2018-11-30,0.7792098801583052,2.0,0,0.18671659706160482,4.0,0,-0.31188398005906487,9.0,0,0.19381626544054578,5.0,0
2018-12-01,0.44594620540738106,3.0,0,0.08489216177258684,5.0,0,-0.29362341286614535,10.0,0,0.19381626544054578,5.0,0
2018-12-02,0.44594620540738106,3.0,0,0.08489216177258684,5.0,0,-0.29362341286614535,10.0,0,0.19381626544054578,5.0,0
2018-12-03,0.44594620540738106,3.0,0,0.012048140261322605,6.0,0,-0.2184266397574295,12.0,0,0.09918742319568977,6.0,0
2018-12-04,0.3320839796215296,2.0,0,0.0487641427665952,5.0,0,-0.18568273571630314,12.0,0,0.13590343426913004,5.0,0
2018-12-05,0.5120720801254114,3.0,0,0.10560337314382233,4.0,0,-0.1940208163578063,14.0,0,0.14289544206112606,5.0,0
2018-12-06,0.32573356851935387,2.0,0,0.11234246240928804,4.0,0,-0.14896878902800376,14.0,0,0.14828671347349864,5.0,0
